person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
21.0,male,High School,57803.0,0,MORTGAGE,14000.0,EDUCATION,6.03,0.24,2.0,598,Yes,0
46.0,female,High School,367057.0,25,MORTGAGE,20000.0,VENTURE,17.93,0.05,13.0,564,Yes,0
24.0,female,High School,35765.0,3,MORTGAGE,2325.0,EDUCATION,10.99,0.06,4.0,605,Yes,0
41.0,male,High School,170189.0,18,MORTGAGE,6000.0,VENTURE,11.15,0.04,15.0,658,No,0
22.0,male,High School,35693.0,1,MORTGAGE,5000.0,VENTURE,9.25,0.14,4.0,576,No,0
22.0,male,Bachelor,72562.0,1,RENT,20000.0,EDUCATION,7.88,0.28,3.0,567,No,1
27.0,male,High School,120997.0,5,MORTGAGE,16000.0,MEDICAL,6.54,0.13,5.0,655,Yes,0
27.0,male,Associate,84978.0,3,RENT,15000.0,PERSONAL,16.43,0.18,5.0,644,Yes,0
24.0,male,Associate,58440.0,0,MORTGAGE,3100.0,EDUCATION,8.94,0.05,3.0,650,No,0
47.0,male,High School,78357.0,24,RENT,5000.0,PERSONAL,10.4,0.06,18.0,686,No,0
25.0,female,Associate,139177.0,2,OWN,8000.0,VENTURE,19.13,0.06,2.0,643,Yes,0
29.0,male,Master,39618.0,8,MORTGAGE,8000.0,MEDICAL,6.69,0.2,6.0,703,No,0
24.0,male,Associate,61009.0,4,RENT,16000.0,HOMEIMPROVEMENT,10.66,0.26,2.0,597,No,1
35.0,male,Associate,94460.0,13,MORTGAGE,9450.0,HOMEIMPROVEMENT,10.99,0.1,8.0,609,Yes,0
25.0,female,High School,64844.0,4,RENT,8000.0,EDUCATION,12.23,0.12,3.0,647,Yes,0
25.0,male,High School,87246.0,4,MORTGAGE,14000.0,MEDICAL,12.39,0.16,3.0,611,No,0
23.0,female,High School,56710.0,2,MORTGAGE,15000.0,MEDICAL,13.47,0.26,2.0,506,Yes,0
23.0,male,Bachelor,74165.0,0,MORTGAGE,7399.0,EDUCATION,9.41,0.1,2.0,652,Yes,0
29.0,female,Bachelor,45963.0,4,RENT,1638.0,DEBTCONSOLIDATION,8.16,0.04,7.0,718,Yes,0
22.0,female,Bachelor,82517.0,1,MORTGAGE,6400.0,EDUCATION,7.14,0.08,3.0,686,No,0
28.0,male,Master,139976.0,2,MORTGAGE,25000.0,MEDICAL,12.18,0.18,10.0,632,Yes,0
24.0,female,Associate,113365.0,0,RENT,16000.0,HOMEIMPROVEMENT,11.89,0.14,3.0,691,No,0
25.0,female,Associate,51170.0,1,RENT,8000.0,VENTURE,13.92,0.16,3.0,575,Yes,0
29.0,female,High School,78407.0,10,MORTGAGE,15000.0,MEDICAL,11.01,0.19,7.0,526,Yes,0
22.0,male,Master,73438.0,0,MORTGAGE,10000.0,DEBTCONSOLIDATION,5.77,0.14,2.0,572,Yes,0
43.0,female,Bachelor,118812.0,19,MORTGAGE,6000.0,PERSONAL,5.42,0.05,15.0,646,Yes,0
27.0,male,Bachelor,56272.0,4,RENT,5000.0,EDUCATION,19.04,0.09,4.0,571,No,1
23.0,male,Bachelor,71627.0,0,RENT,2500.0,PERSONAL,14.96,0.03,2.0,560,Yes,0
28.0,male,High School,145195.0,7,MORTGAGE,14400.0,EDUCATION,10.74,0.1,10.0,564,Yes,0
22.0,male,Bachelor,77709.0,0,OWN,15000.0,EDUCATION,17.49,0.19,4.0,608,Yes,0
28.0,male,Bachelor,66411.0,6,RENT,5000.0,PERSONAL,10.83,0.08,6.0,588,Yes,0
24.0,female,Bachelor,102917.0,2,MORTGAGE,10000.0,MEDICAL,11.74,0.1,4.0,647,Yes,0
27.0,male,Master,72982.0,5,RENT,4500.0,VENTURE,14.22,0.06,8.0,630,Yes,0
28.0,female,High School,37096.0,8,RENT,14800.0,HOMEIMPROVEMENT,11.14,0.4,7.0,686,No,1
36.0,male,Associate,90932.0,14,MORTGAGE,10000.0,MEDICAL,6.99,0.11,13.0,648,No,0
23.0,female,High School,96764.0,0,MORTGAGE,4800.0,VENTURE,7.29,0.05,4.0,681,Yes,0
35.0,male,Associate,152073.0,10,RENT,10000.0,EDUCATION,16.29,0.07,5.0,682,Yes,0
25.0,male,High School,37074.0,0,RENT,4800.0,EDUCATION,7.15,0.13,4.0,621,No,0
21.0,male,Master,18008.0,0,OWN,3000.0,HOMEIMPROVEMENT,11.01,0.17,4.0,635,No,1
32.0,female,High School,102380.0,11,RENT,10000.0,DEBTCONSOLIDATION,9.88,0.1,10.0,602,Yes,0
21.0,male,Master,79061.0,0,RENT,12000.0,DEBTCONSOLIDATION,11.71,0.15,4.0,670,Yes,0
33.0,male,Master,53144.0,12,RENT,10000.0,PERSONAL,6.92,0.19,6.0,674,Yes,0
28.0,male,Master,67123.0,8,OWN,20000.0,VENTURE,7.49,0.3,6.0,676,No,0
34.0,male,Associate,84771.0,13,RENT,10000.0,HOMEIMPROVEMENT,10.65,0.12,10.0,706,No,0
23.0,female,High School,157652.0,0,MORTGAGE,30000.0,EDUCATION,8.63,0.19,4.0,667,No,0
27.0,male,Master,96994.0,6,MORTGAGE,3000.0,DEBTCONSOLIDATION,11.11,0.03,7.0,675,Yes,0
40.0,male,High School,211422.0,20,MORTGAGE,11700.0,PERSONAL,8.74,0.06,15.0,665,Yes,0
38.0,male,Associate,150467.0,16,MORTGAGE,25000.0,DEBTCONSOLIDATION,13.02,0.17,13.0,628,Yes,0
26.0,male,Master,90116.0,4,MORTGAGE,15000.0,DEBTCONSOLIDATION,6.54,0.17,4.0,554,Yes,0
30.0,female,Associate,58445.0,11,RENT,7500.0,MEDICAL,7.49,0.13,6.0,601,Yes,0
26.0,female,High School,104284.0,7,RENT,10000.0,VENTURE,13.49,0.1,4.0,654,No,0
25.0,female,Associate,71678.0,5,MORTGAGE,6000.0,HOMEIMPROVEMENT,6.99,0.08,3.0,652,No,0
22.0,male,Associate,108780.0,0,RENT,7000.0,PERSONAL,8.88,0.06,3.0,593,Yes,0
28.0,male,Bachelor,51266.0,8,RENT,3200.0,PERSONAL,16.32,0.06,8.0,635,No,1
24.0,female,Bachelor,82397.0,2,RENT,6000.0,DEBTCONSOLIDATION,6.99,0.07,3.0,563,Yes,0
26.0,male,Bachelor,121009.0,4,RENT,14500.0,PERSONAL,8.94,0.12,3.0,635,Yes,0
22.0,female,Master,44075.0,1,MORTGAGE,12000.0,PERSONAL,7.51,0.27,4.0,490,Yes,0
25.0,male,Associate,108757.0,0,RENT,10000.0,EDUCATION,12.42,0.09,4.0,633,Yes,0
31.0,male,High School,39284.0,9,MORTGAGE,6000.0,DEBTCONSOLIDATION,11.86,0.15,8.0,669,Yes,0
22.0,male,Master,60989.0,2,MORTGAGE,13000.0,EDUCATION,10.65,0.21,3.0,616,Yes,0
23.0,female,Bachelor,116607.0,3,OWN,8000.0,MEDICAL,13.49,0.07,3.0,668,No,0
28.0,male,Master,47579.0,7,RENT,3000.0,EDUCATION,12.73,0.06,8.0,663,Yes,0
27.0,male,Master,144975.0,6,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.14,0.07,6.0,658,Yes,0
31.0,male,Master,41862.0,6,RENT,4000.0,PERSONAL,10.17,0.1,10.0,724,No,0
24.0,female,Associate,51272.0,0,MORTGAGE,19000.0,MEDICAL,6.99,0.37,3.0,619,No,1
26.0,female,Master,81393.0,7,MORTGAGE,6500.0,DEBTCONSOLIDATION,14.11,0.08,2.0,710,No,1
28.0,male,Bachelor,63464.0,4,OWN,14000.0,HOMEIMPROVEMENT,12.42,0.22,10.0,721,No,0
35.0,female,Associate,612201.0,12,MORTGAGE,2193.0,PERSONAL,13.4,0.0,7.0,565,Yes,0
24.0,female,High School,91348.0,0,RENT,24000.0,PERSONAL,11.82,0.26,4.0,655,No,1
28.0,male,Master,81388.0,9,MORTGAGE,14400.0,VENTURE,9.88,0.18,10.0,657,Yes,0
27.0,male,Bachelor,82535.0,5,MORTGAGE,6000.0,EDUCATION,7.73,0.07,4.0,662,No,0
23.0,male,Bachelor,43965.0,2,MORTGAGE,5500.0,HOMEIMPROVEMENT,14.29,0.13,3.0,672,Yes,0
24.0,female,Associate,102920.0,1,MORTGAGE,10000.0,PERSONAL,10.0,0.1,4.0,639,Yes,0
28.0,female,High School,84061.0,7,MORTGAGE,10000.0,EDUCATION,8.94,0.12,8.0,646,Yes,0
21.0,male,High School,46782.0,0,OWN,12200.0,VENTURE,11.01,0.26,4.0,638,Yes,0
22.0,male,Master,48717.0,0,OWN,8000.0,EDUCATION,5.79,0.16,2.0,709,Yes,0
24.0,male,Bachelor,83657.0,0,RENT,14000.0,VENTURE,12.61,0.17,2.0,660,No,0
21.0,male,High School,31866.0,0,RENT,7750.0,EDUCATION,16.7,0.24,3.0,544,No,1
24.0,male,Associate,47903.0,0,RENT,20000.0,MEDICAL,14.74,0.42,2.0,665,No,1
23.0,male,Associate,78839.0,0,RENT,3600.0,EDUCATION,10.59,0.05,3.0,607,Yes,0
25.0,male,Associate,38924.0,3,OTHER,10000.0,HOMEIMPROVEMENT,12.53,0.26,3.0,503,No,1
25.0,female,Bachelor,80206.0,1,MORTGAGE,7000.0,DEBTCONSOLIDATION,11.26,0.09,3.0,638,Yes,0
28.0,male,Bachelor,76089.0,6,RENT,12000.0,DEBTCONSOLIDATION,11.01,0.16,7.0,676,Yes,0
38.0,male,High School,54735.0,16,RENT,6000.0,EDUCATION,11.71,0.11,12.0,655,Yes,0
22.0,male,Bachelor,75942.0,2,RENT,24000.0,EDUCATION,15.18,0.32,3.0,636,No,1
33.0,male,Master,90692.0,8,RENT,10000.0,HOMEIMPROVEMENT,8.96,0.11,7.0,718,Yes,0
26.0,male,Associate,39797.0,5,RENT,5000.0,VENTURE,6.03,0.13,2.0,658,Yes,0
29.0,male,Bachelor,36878.0,5,OWN,4000.0,VENTURE,7.49,0.11,5.0,687,Yes,0
31.0,male,Associate,66623.0,10,RENT,5000.0,PERSONAL,8.0,0.08,9.0,624,No,0
27.0,male,Master,103122.0,4,RENT,10000.0,HOMEIMPROVEMENT,10.87,0.1,3.0,582,Yes,0
28.0,male,High School,85093.0,5,RENT,7800.0,EDUCATION,7.9,0.09,8.0,579,Yes,0
23.0,male,Associate,89867.0,2,RENT,12000.0,MEDICAL,12.53,0.13,4.0,644,Yes,0
36.0,male,Associate,58794.0,16,MORTGAGE,10000.0,VENTURE,9.63,0.17,14.0,644,Yes,0
25.0,female,High School,73304.0,2,RENT,3000.0,MEDICAL,13.47,0.04,3.0,566,No,1
23.0,female,Master,39443.0,4,MORTGAGE,2000.0,EDUCATION,5.99,0.05,2.0,656,No,0
31.0,male,High School,51620.0,8,OWN,2000.0,VENTURE,6.92,0.04,9.0,646,Yes,0
30.0,male,High School,59865.0,3,OWN,8500.0,HOMEIMPROVEMENT,12.18,0.14,10.0,592,Yes,0
30.0,female,Associate,84773.0,8,RENT,15000.0,PERSONAL,13.61,0.18,8.0,693,No,0
24.0,male,Associate,75108.0,1,MORTGAGE,6000.0,EDUCATION,12.53,0.08,2.0,643,Yes,0
33.0,male,Bachelor,43432.0,11,RENT,3098.0,MEDICAL,10.81,0.07,11.0,627,No,0
27.0,male,Associate,54943.0,2,RENT,10000.0,MEDICAL,9.2,0.18,10.0,602,Yes,0
32.0,male,Bachelor,96837.0,9,RENT,14000.0,VENTURE,14.27,0.14,7.0,679,Yes,0
32.0,male,High School,70511.0,8,RENT,10000.0,MEDICAL,10.96,0.14,10.0,672,Yes,0
23.0,male,High School,128310.0,0,MORTGAGE,8550.0,EDUCATION,9.88,0.07,2.0,612,Yes,0
27.0,male,High School,77255.0,5,RENT,6500.0,EDUCATION,9.99,0.08,8.0,643,Yes,0
22.0,male,High School,115378.0,0,MORTGAGE,6875.0,MEDICAL,6.54,0.06,2.0,683,No,0
29.0,male,Bachelor,51372.0,6,RENT,5000.0,VENTURE,14.96,0.1,5.0,617,No,1
22.0,male,Bachelor,127871.0,4,MORTGAGE,8000.0,PERSONAL,11.49,0.06,2.0,678,Yes,0
27.0,female,Associate,81072.0,2,MORTGAGE,9600.0,MEDICAL,7.51,0.12,7.0,652,Yes,0
37.0,male,Bachelor,38720.0,15,RENT,6600.0,EDUCATION,5.43,0.17,12.0,690,Yes,0
23.0,male,Associate,48845.0,1,MORTGAGE,2000.0,MEDICAL,10.99,0.04,4.0,632,Yes,0
35.0,male,High School,66227.0,11,RENT,5000.0,MEDICAL,11.34,0.08,10.0,541,Yes,0
23.0,female,Associate,132178.0,2,MORTGAGE,7500.0,PERSONAL,10.0,0.06,4.0,599,Yes,0
22.0,male,Master,57160.0,0,OWN,11500.0,EDUCATION,7.51,0.2,4.0,675,No,0
38.0,male,High School,71618.0,15,RENT,14000.0,VENTURE,13.8,0.2,14.0,669,No,1
27.0,female,High School,144848.0,7,MORTGAGE,20000.0,EDUCATION,10.65,0.14,8.0,604,Yes,0
24.0,female,Bachelor,65886.0,2,RENT,16000.0,DEBTCONSOLIDATION,11.01,0.24,4.0,627,Yes,0
39.0,female,High School,60796.0,13,MORTGAGE,6000.0,PERSONAL,13.14,0.1,11.0,661,Yes,0
26.0,male,Associate,79050.0,7,MORTGAGE,4000.0,PERSONAL,5.42,0.05,2.0,690,No,0
26.0,male,High School,208649.0,5,MORTGAGE,10000.0,PERSONAL,8.07,0.05,4.0,658,No,0
28.0,male,Bachelor,47828.0,8,RENT,10153.0,DEBTCONSOLIDATION,15.13,0.21,7.0,619,No,1
34.0,female,Doctorate,62969.0,8,MORTGAGE,12000.0,VENTURE,17.88,0.19,8.0,630,No,1
23.0,female,High School,64829.0,2,RENT,10000.0,EDUCATION,10.13,0.15,4.0,617,Yes,0
45.0,male,Master,64062.0,23,RENT,13000.0,MEDICAL,6.92,0.2,15.0,648,No,0
45.0,male,Associate,33084.0,21,OWN,4000.0,MEDICAL,7.88,0.12,12.0,577,No,0
22.0,male,Associate,38272.0,1,RENT,8000.0,DEBTCONSOLIDATION,11.49,0.21,2.0,594,Yes,0
21.0,male,Associate,57716.0,0,MORTGAGE,7000.0,MEDICAL,13.23,0.12,4.0,618,Yes,0
36.0,female,Bachelor,240800.0,16,OWN,25000.0,HOMEIMPROVEMENT,15.2,0.1,13.0,707,Yes,0
29.0,female,Associate,82592.0,0,RENT,20000.0,EDUCATION,8.41,0.24,7.0,605,No,0
37.0,male,Associate,66114.0,10,RENT,5400.0,MEDICAL,13.99,0.08,17.0,545,No,1
24.0,male,Associate,49404.0,0,RENT,8000.0,VENTURE,7.66,0.16,2.0,666,Yes,0
27.0,male,Bachelor,17036.0,7,RENT,8000.0,MEDICAL,12.18,0.47,5.0,654,No,1
25.0,female,Associate,36964.0,0,RENT,10282.0,PERSONAL,10.62,0.28,3.0,668,No,1
30.0,female,Bachelor,100638.0,9,MORTGAGE,5851.0,VENTURE,10.33,0.06,8.0,690,Yes,0
26.0,male,Associate,73166.0,3,MORTGAGE,5000.0,VENTURE,7.17,0.07,2.0,629,No,0
24.0,female,Bachelor,61278.0,0,RENT,5000.0,MEDICAL,9.25,0.08,3.0,639,No,0
31.0,male,Bachelor,52737.0,8,RENT,10000.0,EDUCATION,10.74,0.19,5.0,581,Yes,0
31.0,male,Bachelor,107688.0,7,RENT,10000.0,MEDICAL,10.99,0.09,5.0,630,Yes,0
41.0,female,Associate,60938.0,17,RENT,6000.0,MEDICAL,10.71,0.1,11.0,669,No,0
30.0,female,Bachelor,109013.0,10,RENT,6000.0,MEDICAL,10.38,0.06,8.0,723,No,0
30.0,male,High School,51082.0,8,RENT,7717.0,MEDICAL,15.26,0.15,7.0,628,Yes,0
24.0,female,Associate,61239.0,2,RENT,12000.0,EDUCATION,6.57,0.2,4.0,670,Yes,0
22.0,female,High School,59603.0,0,RENT,8000.0,PERSONAL,14.96,0.13,2.0,570,No,1
25.0,male,High School,72906.0,1,RENT,8000.0,EDUCATION,5.69,0.11,2.0,640,Yes,0
30.0,male,Bachelor,173905.0,8,MORTGAGE,35000.0,PERSONAL,12.68,0.2,8.0,691,No,0
55.0,female,Associate,68221.0,31,MORTGAGE,10000.0,HOMEIMPROVEMENT,15.76,0.15,15.0,665,No,1
25.0,female,High School,114038.0,7,MORTGAGE,35000.0,PERSONAL,7.49,0.31,3.0,597,Yes,0
29.0,male,High School,44451.0,6,OWN,5300.0,HOMEIMPROVEMENT,7.14,0.12,6.0,692,No,0
25.0,male,High School,80550.0,3,RENT,24000.0,EDUCATION,7.83,0.3,4.0,648,No,1
23.0,male,Bachelor,124530.0,0,MORTGAGE,4000.0,DEBTCONSOLIDATION,13.49,0.03,2.0,651,No,0
24.0,female,Bachelor,50601.0,0,RENT,7000.0,MEDICAL,12.53,0.14,2.0,664,Yes,0
38.0,female,High School,55775.0,13,MORTGAGE,10000.0,VENTURE,14.8,0.18,16.0,541,Yes,0
24.0,female,High School,79062.0,1,MORTGAGE,12000.0,PERSONAL,9.91,0.15,3.0,569,Yes,0
24.0,female,Associate,25074.0,4,OWN,3000.0,HOMEIMPROVEMENT,8.94,0.12,2.0,600,Yes,0
26.0,female,Doctorate,132353.0,5,MORTGAGE,5000.0,VENTURE,10.95,0.04,3.0,671,No,0
23.0,male,Associate,46149.0,0,RENT,8000.0,EDUCATION,14.18,0.17,2.0,468,Yes,0
35.0,female,Associate,121751.0,12,MORTGAGE,2800.0,MEDICAL,12.87,0.02,5.0,673,Yes,0
21.0,male,High School,51095.0,0,MORTGAGE,3500.0,EDUCATION,7.51,0.07,2.0,640,Yes,0
31.0,female,High School,60938.0,9,RENT,6000.0,PERSONAL,14.83,0.1,9.0,655,Yes,0
25.0,female,High School,52241.0,2,RENT,12000.0,PERSONAL,8.9,0.23,3.0,601,Yes,0
27.0,female,High School,42212.0,3,RENT,5600.0,DEBTCONSOLIDATION,15.96,0.13,10.0,653,No,1
27.0,female,Associate,94856.0,3,RENT,11525.0,HOMEIMPROVEMENT,11.01,0.12,8.0,623,Yes,0
26.0,male,Bachelor,58692.0,2,RENT,15000.0,EDUCATION,18.64,0.26,3.0,672,No,1
23.0,male,Bachelor,47347.0,1,OWN,6000.0,PERSONAL,13.24,0.13,3.0,626,No,0
24.0,male,High School,42735.0,3,MORTGAGE,9600.0,PERSONAL,7.88,0.22,3.0,663,Yes,0
38.0,male,Doctorate,115162.0,18,OWN,14000.0,HOMEIMPROVEMENT,17.74,0.12,17.0,632,Yes,0
27.0,male,Associate,50164.0,3,MORTGAGE,10000.0,PERSONAL,8.59,0.2,8.0,614,No,0
23.0,male,Bachelor,49066.0,0,MORTGAGE,5000.0,MEDICAL,16.06,0.1,4.0,638,Yes,0
30.0,male,Master,73983.0,7,MORTGAGE,9000.0,VENTURE,8.28,0.12,7.0,677,Yes,0
29.0,male,Associate,55866.0,8,MORTGAGE,10000.0,HOMEIMPROVEMENT,10.65,0.18,10.0,614,Yes,0
30.0,female,Master,48514.0,9,MORTGAGE,6000.0,MEDICAL,7.75,0.12,5.0,591,Yes,0
29.0,male,Bachelor,75488.0,5,RENT,1559.0,EDUCATION,12.87,0.02,6.0,618,Yes,0
28.0,female,Bachelor,22041.0,5,MORTGAGE,1500.0,EDUCATION,8.63,0.07,10.0,649,Yes,0
34.0,female,Bachelor,107947.0,13,MORTGAGE,10000.0,DEBTCONSOLIDATION,10.99,0.09,7.0,701,No,0
24.0,male,Bachelor,53825.0,2,RENT,25000.0,DEBTCONSOLIDATION,15.33,0.46,2.0,652,No,1
30.0,male,Associate,82447.0,7,MORTGAGE,10896.0,VENTURE,9.38,0.13,5.0,654,Yes,0
46.0,male,Associate,68880.0,24,RENT,12000.0,HOMEIMPROVEMENT,10.37,0.17,14.0,681,No,0
30.0,female,Master,66821.0,10,MORTGAGE,6500.0,HOMEIMPROVEMENT,10.99,0.1,7.0,593,No,0
28.0,female,Master,48740.0,8,RENT,5525.0,EDUCATION,14.54,0.11,10.0,711,Yes,0
35.0,male,Associate,44874.0,10,RENT,6000.0,MEDICAL,13.61,0.13,6.0,681,Yes,0
22.0,male,Bachelor,53373.0,1,MORTGAGE,10000.0,DEBTCONSOLIDATION,14.96,0.19,2.0,604,No,1
33.0,male,Associate,110709.0,14,MORTGAGE,1600.0,EDUCATION,10.25,0.01,5.0,695,Yes,0
33.0,female,High School,198936.0,9,MORTGAGE,7757.0,DEBTCONSOLIDATION,11.07,0.04,8.0,525,No,0
25.0,male,Master,39408.0,3,MORTGAGE,2500.0,HOMEIMPROVEMENT,7.68,0.06,3.0,596,No,1
24.0,female,Associate,51120.0,0,RENT,10600.0,PERSONAL,13.16,0.21,4.0,637,No,0
30.0,male,High School,58682.0,5,RENT,10000.0,EDUCATION,12.18,0.17,9.0,585,Yes,0
33.0,female,Master,163000.0,10,MORTGAGE,22250.0,MEDICAL,11.01,0.14,9.0,688,Yes,0
24.0,male,Associate,116992.0,0,MORTGAGE,14000.0,EDUCATION,17.19,0.12,4.0,655,Yes,0
25.0,female,Bachelor,54964.0,0,RENT,11100.0,PERSONAL,13.11,0.2,2.0,655,Yes,0
27.0,male,High School,38362.0,7,MORTGAGE,3600.0,PERSONAL,11.48,0.09,7.0,611,Yes,0
26.0,male,High School,114814.0,5,OWN,8000.0,EDUCATION,11.01,0.07,2.0,683,Yes,0
30.0,male,Bachelor,210862.0,8,RENT,17861.0,EDUCATION,6.36,0.08,9.0,601,No,0
23.0,male,Bachelor,58791.0,0,RENT,15000.0,EDUCATION,6.91,0.26,2.0,623,No,1
23.0,female,High School,40632.0,0,RENT,20000.0,EDUCATION,16.0,0.49,2.0,649,No,1
24.0,male,Master,60870.0,3,MORTGAGE,9000.0,PERSONAL,8.81,0.15,2.0,650,No,0
24.0,male,High School,54840.0,0,MORTGAGE,5000.0,EDUCATION,11.01,0.09,4.0,649,Yes,0
33.0,male,Doctorate,71603.0,11,MORTGAGE,3800.0,MEDICAL,12.96,0.05,10.0,626,No,1
26.0,male,Bachelor,24297.0,3,MORTGAGE,4000.0,VENTURE,7.51,0.16,4.0,678,No,1
23.0,male,Associate,85197.0,0,MORTGAGE,5000.0,MEDICAL,7.14,0.06,2.0,650,Yes,0
22.0,male,Bachelor,193248.0,0,RENT,20000.0,PERSONAL,7.49,0.1,4.0,599,Yes,0
26.0,male,High School,68561.0,3,MORTGAGE,8400.0,MEDICAL,10.7,0.12,7.0,579,No,1
32.0,female,Bachelor,63511.0,10,RENT,7125.0,PERSONAL,7.49,0.11,10.0,696,Yes,0
25.0,female,Bachelor,80549.0,4,MORTGAGE,20000.0,PERSONAL,10.4,0.25,7.0,691,No,0
27.0,male,High School,123495.0,1,MORTGAGE,15000.0,HOMEIMPROVEMENT,12.84,0.12,8.0,615,Yes,0
26.0,male,Bachelor,88884.0,5,RENT,5000.0,EDUCATION,15.31,0.06,2.0,662,No,1
24.0,male,Master,34515.0,0,RENT,5000.0,MEDICAL,7.68,0.14,3.0,649,No,0
37.0,female,High School,961176.0,12,MORTGAGE,15000.0,DEBTCONSOLIDATION,11.36,0.02,17.0,655,Yes,0
21.0,female,Bachelor,56255.0,0,RENT,5200.0,PERSONAL,17.27,0.09,3.0,599,No,1
21.0,female,Bachelor,36861.0,1,MORTGAGE,3000.0,PERSONAL,5.99,0.08,4.0,645,Yes,0
23.0,male,Associate,79075.0,1,MORTGAGE,7000.0,DEBTCONSOLIDATION,8.49,0.09,3.0,683,Yes,0
24.0,female,Associate,109075.0,0,RENT,10000.0,DEBTCONSOLIDATION,7.51,0.09,4.0,623,Yes,0
33.0,male,Doctorate,38041.0,12,RENT,9950.0,DEBTCONSOLIDATION,12.99,0.26,8.0,585,No,1
33.0,male,High School,29933.0,10,RENT,1000.0,MEDICAL,14.91,0.03,5.0,615,No,1
37.0,male,Associate,57341.0,14,MORTGAGE,7000.0,PERSONAL,11.01,0.12,11.0,662,Yes,0
27.0,female,Bachelor,224452.0,5,MORTGAGE,10000.0,VENTURE,11.71,0.04,6.0,704,No,0
25.0,female,High School,51696.0,1,RENT,1925.0,VENTURE,6.17,0.04,2.0,572,Yes,0
23.0,male,High School,94542.0,0,MORTGAGE,16000.0,EDUCATION,11.89,0.17,3.0,556,No,0
23.0,male,Bachelor,54787.0,1,RENT,6000.0,VENTURE,11.49,0.11,2.0,650,Yes,0
24.0,male,Associate,163113.0,0,RENT,13050.0,PERSONAL,11.01,0.08,3.0,627,No,0
24.0,female,Master,160759.0,1,RENT,17400.0,EDUCATION,11.71,0.11,4.0,525,Yes,0
24.0,female,Bachelor,44120.0,0,MORTGAGE,6400.0,HOMEIMPROVEMENT,9.38,0.15,4.0,586,No,0
27.0,female,Associate,50262.0,4,MORTGAGE,10000.0,HOMEIMPROVEMENT,10.19,0.2,8.0,607,No,0
30.0,female,Associate,123216.0,8,RENT,18000.0,MEDICAL,10.6,0.15,7.0,564,Yes,0
27.0,male,Associate,54641.0,6,RENT,12800.0,MEDICAL,11.83,0.23,9.0,684,No,0
38.0,male,Bachelor,53648.0,16,MORTGAGE,10000.0,PERSONAL,9.63,0.19,17.0,716,No,0
29.0,male,High School,121261.0,5,OWN,10000.0,PERSONAL,6.92,0.08,8.0,649,No,0
25.0,male,Associate,27780.0,1,MORTGAGE,6400.0,PERSONAL,7.88,0.23,4.0,672,Yes,0
48.0,male,Associate,44289.0,26,OWN,8000.0,VENTURE,6.99,0.18,15.0,594,Yes,0
22.0,female,High School,73035.0,0,RENT,4000.0,EDUCATION,7.51,0.05,3.0,650,Yes,0
26.0,male,High School,34155.0,7,RENT,4725.0,MEDICAL,6.54,0.14,2.0,613,No,0
37.0,female,Associate,43187.0,16,OWN,16000.0,MEDICAL,8.9,0.37,11.0,648,Yes,0
22.0,female,Associate,20953.0,0,RENT,1000.0,EDUCATION,13.48,0.05,4.0,665,Yes,0
22.0,male,Associate,61192.0,1,RENT,8000.0,MEDICAL,12.1,0.13,4.0,620,Yes,0
25.0,male,High School,93215.0,2,MORTGAGE,12013.0,MEDICAL,7.89,0.13,4.0,678,Yes,0
25.0,male,Master,41456.0,2,RENT,10000.0,MEDICAL,11.66,0.24,6.0,618,Yes,0
66.0,female,High School,73126.0,42,RENT,27050.0,MEDICAL,11.01,0.37,28.0,719,No,1
27.0,female,Associate,120878.0,7,RENT,20000.0,MEDICAL,11.12,0.17,9.0,451,Yes,0
30.0,female,Bachelor,55475.0,4,RENT,15000.0,DEBTCONSOLIDATION,8.57,0.27,6.0,660,No,1
25.0,male,Bachelor,73057.0,3,RENT,3000.0,VENTURE,13.47,0.04,3.0,658,No,1
32.0,female,Master,23740.0,9,RENT,8325.0,VENTURE,6.62,0.35,10.0,629,No,1
26.0,female,Associate,73033.0,3,MORTGAGE,13500.0,PERSONAL,7.49,0.18,3.0,629,Yes,0
38.0,female,Associate,121270.0,14,MORTGAGE,8000.0,EDUCATION,7.58,0.07,13.0,662,Yes,0
24.0,male,Bachelor,29744.0,3,OWN,6400.0,VENTURE,8.88,0.22,4.0,631,Yes,0
25.0,male,Bachelor,72174.0,0,MORTGAGE,18500.0,EDUCATION,12.73,0.26,3.0,597,Yes,0
30.0,female,Bachelor,52073.0,8,RENT,3500.0,EDUCATION,10.55,0.07,6.0,666,Yes,0
30.0,male,Associate,48603.0,6,MORTGAGE,12375.0,VENTURE,10.37,0.25,9.0,708,No,0
25.0,female,Bachelor,36967.0,3,RENT,3000.0,MEDICAL,11.01,0.08,4.0,506,Yes,0
31.0,male,Doctorate,73009.0,5,RENT,15000.0,EDUCATION,11.71,0.21,8.0,512,Yes,0
23.0,female,Bachelor,84270.0,0,RENT,4000.0,DEBTCONSOLIDATION,7.74,0.05,3.0,598,No,0
24.0,female,High School,31179.0,0,RENT,2998.0,EDUCATION,8.52,0.1,2.0,547,Yes,0
